identity;original_image;aligned_image;confidence
Eugène Delacroix;Eugène Delacroix/1.jpeg;Eugène Delacroix/1_01.jpg;0.8518568277359009
Eugène Delaporte;Eugène Delaporte/0.jpeg;Eugène Delaporte/0_01.jpg;0.8395570516586304
Eugène Delaporte;Eugène Delaporte/1.jpeg;Eugène Delaporte/1_01.jpg;0.7820855379104614
Eugène Furpille;Eugène Furpille/0.jpeg;Eugène Furpille/0_01.jpg;0.8402615189552307
Eugène Furpille;Eugène Furpille/1.jpeg;Eugène Furpille/1_01.jpg;0.7770208716392517
Eugène Le Roy;Eugène Le Roy/0.jpeg;Eugène Le Roy/0_01.jpg;0.7489997148513794
Eugène Le Roy;Eugène Le Roy/1.jpeg;Eugène Le Roy/1_01.jpg;0.8042261004447937
Eugène Leterrier;Eugène Leterrier/0.jpeg;Eugène Leterrier/0_01.jpg;0.8263442516326904
Eugène Leterrier;Eugène Leterrier/1.jpeg;Eugène Leterrier/1_01.jpg;0.8654040694236755
Eugène Manet;Eugène Manet/0.jpeg;Eugène Manet/0_01.jpg;0.7048754096031189
Eugène Manet;Eugène Manet/1.jpeg;Eugène Manet/1_01.jpg;0.7956489324569702
Eugène Manet;Eugène Manet/2.jpeg;Eugène Manet/2_01.jpg;0.7968599200248718
Eugène Paz;Eugène Paz/0.jpeg;Eugène Paz/0_01.jpg;0.8208048939704895
Eugène Paz;Eugène Paz/1.jpeg;Eugène Paz/1_01.jpg;0.8729609847068787
Eugène Tavernier;Eugène Tavernier/0.jpeg;Eugène Tavernier/0_01.jpg;0.8679717183113098
Eugène Tavernier;Eugène Tavernier/1.jpeg;Eugène Tavernier/1_01.jpg;0.7356269359588623
Eugène Veuillot;Eugène Veuillot/0.jpeg;Eugène Veuillot/0_01.jpg;0.8726025819778442
Eugène Veuillot;Eugène Veuillot/1.jpeg;Eugène Veuillot/1_01.jpg;0.8431515097618103
Eugènie de Montijo;Eugènie de Montijo/0.jpeg;Eugènie de Montijo/0_01.jpg;0.8333058953285217
Eugènie de Montijo;Eugènie de Montijo/1.jpeg;Eugènie de Montijo/1_01.jpg;0.8089116811752319
Eusebi Güell;Eusebi Güell/0.jpeg;Eusebi Güell/0_01.jpg;0.8470807671546936
Eusebi Güell;Eusebi Güell/1.jpeg;Eusebi Güell/1_01.jpg;0.8550145030021667
Eusèbe Galmiche;Eusèbe Galmiche/0.jpeg;Eusèbe Galmiche/0_01.jpg;0.8181306719779968
Eusèbe Galmiche;Eusèbe Galmiche/1.jpeg;Eusèbe Galmiche/1_01.jpg;0.8906432390213013
Eva Nansen;Eva Nansen/0.jpeg;Eva Nansen/0_01.jpg;0.8828319311141968
Eva Nansen;Eva Nansen/1.jpeg;Eva Nansen/1_02.jpg;0.8378890752792358
Even Godager;Even Godager/0.jpeg;Even Godager/0_01.jpg;0.872361421585083
Even Godager;Even Godager/1.jpeg;Even Godager/1_01.jpg;0.8982744812965393
Evgueni Obolenski;Evgueni Obolenski/0.jpeg;Evgueni Obolenski/0_01.jpg;0.8842340111732483
Evgueni Obolenski;Evgueni Obolenski/1.jpeg;Evgueni Obolenski/1_01.jpg;0.8833130598068237
Ezra Stiles Gannett;Ezra Stiles Gannett/0.jpeg;Ezra Stiles Gannett/0_01.jpg;0.8187911510467529
Ezra Stiles Gannett;Ezra Stiles Gannett/1.jpeg;Ezra Stiles Gannett/1_01.jpg;0.830359160900116
F.F. Petersen;F.F. Petersen/0.jpeg;F.F. Petersen/0_01.jpg;0.8492490649223328
F.F. Petersen;F.F. Petersen/1.jpeg;F.F. Petersen/1_01.jpg;0.8234856724739075
F.F. Petersen;F.F. Petersen/2.jpeg;F.F. Petersen/2_01.jpg;0.8608061671257019
F.F. Petersen;F.F. Petersen/3.jpeg;F.F. Petersen/3_01.jpg;0.8374620676040649
F.F. Petersen;F.F. Petersen/4.jpeg;F.F. Petersen/4_01.jpg;0.8786312341690063
F.F. Petersen;F.F. Petersen/5.jpeg;F.F. Petersen/5_01.jpg;0.8211550712585449
F.F. Petersen;F.F. Petersen/6.jpeg;F.F. Petersen/6_01.jpg;0.8363082408905029
Fanny Garrison Villard;Fanny Garrison Villard/0.jpeg;Fanny Garrison Villard/0_01.jpg;0.8226234316825867
Fanny Garrison Villard;Fanny Garrison Villard/1.jpeg;Fanny Garrison Villard/1_01.jpg;0.8179996609687805
Federico Malo Andrade;Federico Malo Andrade/0.jpeg;Federico Malo Andrade/0_01.jpg;0.8676935434341431
Federico Malo Andrade;Federico Malo Andrade/1.jpeg;Federico Malo Andrade/1_01.jpg;0.8672800660133362
Fedor Flinzer;Fedor Flinzer/4.jpeg;Fedor Flinzer/4_01.jpg;0.797836422920227
Fedor Flinzer;Fedor Flinzer/5.jpeg;Fedor Flinzer/5_01.jpg;0.8119335770606995
Felix Mottl;Felix Mottl/0.jpeg;Felix Mottl/0_01.jpg;0.8647621273994446
Felix Mottl;Felix Mottl/1.jpeg;Felix Mottl/1_01.jpg;0.8714854717254639
Ferdinand Peck;Ferdinand Peck/0.jpeg;Ferdinand Peck/0_01.jpg;0.857883870601654
Ferdinand Peck;Ferdinand Peck/1.jpeg;Ferdinand Peck/1_01.jpg;0.806361973285675
Ferdinand Tiemann;Ferdinand Tiemann/0.jpeg;Ferdinand Tiemann/0_01.jpg;0.8869931101799011
Ferdinand Tiemann;Ferdinand Tiemann/1.jpeg;Ferdinand Tiemann/1_01.jpg;0.8673884868621826
Ferdinand de Lesseps;Ferdinand de Lesseps/0.jpeg;Ferdinand de Lesseps/0_01.jpg;0.8483781814575195
Ferdinand de Lesseps;Ferdinand de Lesseps/1.jpeg;Ferdinand de Lesseps/1_01.jpg;0.8612824082374573
Ferdinand von Miller;Ferdinand von Miller/0.jpeg;Ferdinand von Miller/0_01.jpg;0.8167159557342529
Ferdinand von Miller;Ferdinand von Miller/1.jpeg;Ferdinand von Miller/1_01.jpg;0.7125629782676697
Ferdinand von Zeppelin;Ferdinand von Zeppelin/0.jpeg;Ferdinand von Zeppelin/0_01.jpg;0.8813040256500244
Ferdinand von Zeppelin;Ferdinand von Zeppelin/1.jpeg;Ferdinand von Zeppelin/1_01.jpg;0.8484558463096619
Ferenc Ottinger;Ferenc Ottinger/0.jpeg;Ferenc Ottinger/0_01.jpg;0.8350033164024353
Ferenc Ottinger;Ferenc Ottinger/1.jpeg;Ferenc Ottinger/1_01.jpg;0.8752500414848328
Fermín Ferreira y Artigas;Fermín Ferreira y Artigas/0.jpeg;Fermín Ferreira y Artigas/0_01.jpg;0.867918074131012
Fermín Ferreira y Artigas;Fermín Ferreira y Artigas/1.jpeg;Fermín Ferreira y Artigas/1_01.jpg;0.8720442652702332
Fernand Xau;Fernand Xau/0.jpeg;Fernand Xau/0_01.jpg;0.8717371225357056
Fernand Xau;Fernand Xau/1.jpeg;Fernand Xau/1_01.jpg;0.8637786507606506
Fernand de Rodays;Fernand de Rodays/0.jpeg;Fernand de Rodays/0_01.jpg;0.8863168358802795
Fernand de Rodays;Fernand de Rodays/1.jpeg;Fernand de Rodays/1_01.jpg;0.8686254024505615
Fernando II of Portugal;Fernando II of Portugal/0.jpeg;Fernando II of Portugal/0_01.jpg;0.822446882724762
Fernando II of Portugal;Fernando II of Portugal/1.jpeg;Fernando II of Portugal/1_01.jpg;0.8285242915153503
Fernándo Norzagaray y Escudero;Fernándo Norzagaray y Escudero/0.jpeg;Fernándo Norzagaray y Escudero/0_01.jpg;0.8758556246757507
Fernándo Norzagaray y Escudero;Fernándo Norzagaray y Escudero/1.jpeg;Fernándo Norzagaray y Escudero/1_01.jpg;0.8677194118499756
Filippo Andrea V Doria Pamphili;Filippo Andrea V Doria Pamphili/0.jpeg;Filippo Andrea V Doria Pamphili/0_01.jpg;0.8303526639938354
Filippo Andrea V Doria Pamphili;Filippo Andrea V Doria Pamphili/1.jpeg;Filippo Andrea V Doria Pamphili/1_01.jpg;0.7998831272125244
Frances McEwen Belford;Frances McEwen Belford/0.jpeg;Frances McEwen Belford/0_01.jpg;0.8764455914497375
Frances McEwen Belford;Frances McEwen Belford/1.jpeg;Frances McEwen Belford/1_01.jpg;0.881340503692627
Frances Power Cobbe;Frances Power Cobbe/0.jpeg;Frances Power Cobbe/0_01.jpg;0.8492738604545593
Frances Power Cobbe;Frances Power Cobbe/1.jpeg;Frances Power Cobbe/1_01.jpg;0.8671255111694336
Francesc Miquel i Badia;Francesc Miquel i Badia/0.jpeg;Francesc Miquel i Badia/0_01.jpg;0.8483484983444214
Francesc Miquel i Badia;Francesc Miquel i Badia/1.jpeg;Francesc Miquel i Badia/1_01.jpg;0.8182967305183411
Francesca Magliani;Francesca Magliani/0.jpeg;Francesca Magliani/0_01.jpg;0.8243128061294556
Francesca Magliani;Francesca Magliani/1.jpeg;Francesca Magliani/1_01.jpg;0.8205431699752808
Francesco Bonaini;Francesco Bonaini/0.jpeg;Francesco Bonaini/0_01.jpg;0.865180253982544
Francesco Bonaini;Francesco Bonaini/1.jpeg;Francesco Bonaini/1_01.jpg;0.8749564290046692
Francesco Crispi;Francesco Crispi/0.jpeg;Francesco Crispi/0_01.jpg;0.8773015141487122
Francesco Crispi;Francesco Crispi/1.jpeg;Francesco Crispi/1_01.jpg;0.8198821544647217
Francesco Hayez;Francesco Hayez/0.jpeg;Francesco Hayez/0_01.jpg;0.8552438616752625
Francesco Hayez;Francesco Hayez/1.jpeg;Francesco Hayez/1_01.jpg;0.8553197383880615
Francesco Podesti;Francesco Podesti/0.jpeg;Francesco Podesti/0_01.jpg;0.8857345581054688
Francesco Podesti;Francesco Podesti/1.jpeg;Francesco Podesti/1_01.jpg;0.7986422777175903
Francis Abigail;Francis Abigail/0.jpeg;Francis Abigail/0_01.jpg;0.8868635296821594
Francis Abigail;Francis Abigail/1.jpeg;Francis Abigail/1_01.jpg;0.860073983669281
Francis Cockrell;Francis Cockrell/0.jpeg;Francis Cockrell/0_01.jpg;0.8760247230529785
Francis Cockrell;Francis Cockrell/1.jpeg;Francis Cockrell/1_01.jpg;0.8826471567153931
Francis Peabody Sharp;Francis Peabody Sharp/0.jpeg;Francis Peabody Sharp/0_01.jpg;0.7293885946273804
Francis Peabody Sharp;Francis Peabody Sharp/1.jpeg;Francis Peabody Sharp/1_01.jpg;0.8245499730110168
Francis Preston Blair;Francis Preston Blair/0.jpeg;Francis Preston Blair/0_01.jpg;0.8167975544929504
Francis Preston Blair;Francis Preston Blair/1.jpeg;Francis Preston Blair/1_01.jpg;0.8704913258552551
Francisca Benicia Carrillo Vallejo;Francisca Benicia Carrillo Vallejo/0.jpeg;Francisca Benicia Carrillo Vallejo/0_01.jpg;0.8253998756408691
Francisca Benicia Carrillo Vallejo;Francisca Benicia Carrillo Vallejo/1.jpeg;Francisca Benicia Carrillo Vallejo/1_01.jpg;0.8715105652809143
Francisco Aguilera y Egea;Francisco Aguilera y Egea/0.jpeg;Francisco Aguilera y Egea/0_01.jpg;0.8765841722488403
Francisco Aguilera y Egea;Francisco Aguilera y Egea/1.jpeg;Francisco Aguilera y Egea/1_01.jpg;0.8434379696846008
Francisco Gimeno Arasa;Francisco Gimeno Arasa/0.jpeg;Francisco Gimeno Arasa/0_01.jpg;0.8263617753982544
Francisco Gimeno Arasa;Francisco Gimeno Arasa/1.jpeg;Francisco Gimeno Arasa/1_01.jpg;0.8098300099372864
Francisco Henríquez y Carvajal;Francisco Henríquez y Carvajal/0.jpeg;Francisco Henríquez y Carvajal/0_01.jpg;0.869924783706665
Francisco Henríquez y Carvajal;Francisco Henríquez y Carvajal/1.jpeg;Francisco Henríquez y Carvajal/1_01.jpg;0.8735491037368774
Francisco Javier González de Castejón y Elío;Francisco Javier González de Castejón y Elío/0.jpeg;Francisco Javier González de Castejón y Elío/0_01.jpg;0.8506051301956177
Francisco Javier González de Castejón y Elío;Francisco Javier González de Castejón y Elío/1.jpeg;Francisco Javier González de Castejón y Elío/1_01.jpg;0.8545078039169312
Francisco María Tubino;Francisco María Tubino/0.jpeg;Francisco María Tubino/0_01.jpg;0.8717478513717651
Francisco María Tubino;Francisco María Tubino/1.jpeg;Francisco María Tubino/1_01.jpg;0.8853379487991333
Francisco Peris Mencheta;Francisco Peris Mencheta/0.jpeg;Francisco Peris Mencheta/0_01.jpg;0.837678849697113
Francisco Peris Mencheta;Francisco Peris Mencheta/1.jpeg;Francisco Peris Mencheta/1_01.jpg;0.8319464921951294
Francisco Romero Robledo;Francisco Romero Robledo/0.jpeg;Francisco Romero Robledo/0_01.jpg;0.8448151350021362
Francisco Romero Robledo;Francisco Romero Robledo/1.jpeg;Francisco Romero Robledo/1_01.jpg;0.8441330194473267
Francisco Serrano, 1st Duke of la Torre;Francisco Serrano, 1st Duke of la Torre/0.jpeg;Francisco Serrano, 1st Duke of la Torre/0_01.jpg;0.8438436388969421
Francisco Serrano, 1st Duke of la Torre;Francisco Serrano, 1st Duke of la Torre/1.jpeg;Francisco Serrano, 1st Duke of la Torre/1_01.jpg;0.8770979642868042
Francisco de Cubas;Francisco de Cubas/0.jpeg;Francisco de Cubas/0_01.jpg;0.8673025369644165
Francisco de Cubas;Francisco de Cubas/1.jpeg;Francisco de Cubas/1_01.jpg;0.8620859980583191
Frank Chanfrau;Frank Chanfrau/0.jpeg;Frank Chanfrau/0_01.jpg;0.8691672682762146
Frank Chanfrau;Frank Chanfrau/1.jpeg;Frank Chanfrau/1_01.jpg;0.85772305727005
Frank Crawford Armstrong;Frank Crawford Armstrong/0.jpeg;Frank Crawford Armstrong/0_01.jpg;0.8621842861175537
Frank Crawford Armstrong;Frank Crawford Armstrong/1.jpeg;Frank Crawford Armstrong/1_01.jpg;0.8717241883277893
Frank Healey;Frank Healey/0.jpeg;Frank Healey/0_01.jpg;0.8774369359016418
Frank Healey;Frank Healey/1.jpeg;Frank Healey/1_01.jpg;0.8804953694343567
Frank Hume;Frank Hume/0.jpeg;Frank Hume/0_01.jpg;0.8353503346443176
Frank Hume;Frank Hume/1.jpeg;Frank Hume/1_01.jpg;0.8500158190727234
Frank Stephen Baldwin;Frank Stephen Baldwin/0.jpeg;Frank Stephen Baldwin/0_01.jpg;0.8716985583305359
Frank Stephen Baldwin;Frank Stephen Baldwin/1.jpeg;Frank Stephen Baldwin/1_01.jpg;0.8678892850875854
Frank Vizetelly;Frank Vizetelly/0.jpeg;Frank Vizetelly/0_01.jpg;0.8694895505905151
Frank Vizetelly;Frank Vizetelly/1.jpeg;Frank Vizetelly/1_01.jpg;0.8484814763069153
Frantz Seimetz;Frantz Seimetz/0.jpeg;Frantz Seimetz/0_01.jpg;0.8747739195823669
Frantz Seimetz;Frantz Seimetz/1.jpeg;Frantz Seimetz/1_01.jpg;0.840793251991272
Franz Hermann Schulze-Delitzsch;Franz Hermann Schulze-Delitzsch/0.jpeg;Franz Hermann Schulze-Delitzsch/0_01.jpg;0.8577300906181335
Franz Hermann Schulze-Delitzsch;Franz Hermann Schulze-Delitzsch/1.jpeg;Franz Hermann Schulze-Delitzsch/1_01.jpg;0.8493589758872986
Franz von Suppé;Franz von Suppé/0.jpeg;Franz von Suppé/0_01.jpg;0.8309212923049927
Franz von Suppé;Franz von Suppé/1.jpeg;Franz von Suppé/1_01.jpg;0.834013044834137
François Anatole Laurent de Rillé;François Anatole Laurent de Rillé/0.jpeg;François Anatole Laurent de Rillé/0_01.jpg;0.8740857839584351
François Anatole Laurent de Rillé;François Anatole Laurent de Rillé/1.jpeg;François Anatole Laurent de Rillé/1_01.jpg;0.8672695159912109
François Anatole Laurent de Rillé;François Anatole Laurent de Rillé/2.jpeg;François Anatole Laurent de Rillé/2_01.jpg;0.8808695673942566
François Labeuche;François Labeuche/0.jpeg;François Labeuche/0_01.jpg;0.8643040060997009
François Labeuche;François Labeuche/1.jpeg;François Labeuche/1_01.jpg;0.8563662171363831
François Labeuche;François Labeuche/2.jpeg;François Labeuche/2_01.jpg;0.869393527507782
François Perrier;François Perrier/0.jpeg;François Perrier/0_01.jpg;0.8768917918205261
François Perrier;François Perrier/1.jpeg;François Perrier/1_01.jpg;0.7074362635612488
François-Édouard Picot;François-Édouard Picot/0.jpeg;François-Édouard Picot/0_01.jpg;0.8436425924301147
François-Édouard Picot;François-Édouard Picot/1.jpeg;François-Édouard Picot/1_01.jpg;0.8498762845993042
Fred Dunlap;Fred Dunlap/0.jpeg;Fred Dunlap/0_01.jpg;0.8908730149269104
Fred Dunlap;Fred Dunlap/1.jpeg;Fred Dunlap/1_01.jpg;0.8467320203781128
Frederic Edwin Church;Frederic Edwin Church/0.jpeg;Frederic Edwin Church/0_01.jpg;0.8657830357551575
Frederic Edwin Church;Frederic Edwin Church/1.jpeg;Frederic Edwin Church/1_01.jpg;0.8590317964553833
Frederic Porter Vinton;Frederic Porter Vinton/0.jpeg;Frederic Porter Vinton/0_01.jpg;0.879396378993988
Frederic Porter Vinton;Frederic Porter Vinton/1.jpeg;Frederic Porter Vinton/1_01.jpg;0.862214207649231
Frederic Tudor;Frederic Tudor/0.jpeg;Frederic Tudor/0_01.jpg;0.8747928142547607
Frederic Tudor;Frederic Tudor/1.jpeg;Frederic Tudor/1_01.jpg;0.840227484703064
Frederick Hobson Leslie;Frederick Hobson Leslie/0.jpeg;Frederick Hobson Leslie/0_01.jpg;0.865144670009613
Frederick Hobson Leslie;Frederick Hobson Leslie/1.jpeg;Frederick Hobson Leslie/1_01.jpg;0.8196399807929993
Frederick Lablache;Frederick Lablache/0.jpeg;Frederick Lablache/0_01.jpg;0.8874279856681824
Frederick Lablache;Frederick Lablache/1.jpeg;Frederick Lablache/1_01.jpg;0.8328012824058533
Frederick VII of Denmark;Frederick VII of Denmark/0.jpeg;Frederick VII of Denmark/0_01.jpg;0.8815680146217346
Frederick VII of Denmark;Frederick VII of Denmark/1.jpeg;Frederick VII of Denmark/1_01.jpg;0.8454917669296265
Frederik Paludan-Müller;Frederik Paludan-Müller/0.jpeg;Frederik Paludan-Müller/0_01.jpg;0.8808820247650146
Frederik Paludan-Müller;Frederik Paludan-Müller/1.jpeg;Frederik Paludan-Müller/1_01.jpg;0.8872648477554321
Frederik Paludan-Müller;Frederik Paludan-Müller/2.jpeg;Frederik Paludan-Müller/2_01.jpg;0.8878698945045471
Frederikke Dannemand;Frederikke Dannemand/0.jpeg;Frederikke Dannemand/0_01.jpg;0.8367171883583069
Frederikke Dannemand;Frederikke Dannemand/1.jpeg;Frederikke Dannemand/1_01.jpg;0.8705419898033142
Fredrik Laurentz Ekman;Fredrik Laurentz Ekman/0.jpeg;Fredrik Laurentz Ekman/0_01.jpg;0.886290431022644
Fredrik Laurentz Ekman;Fredrik Laurentz Ekman/1.jpeg;Fredrik Laurentz Ekman/1_01.jpg;0.8756886124610901
Fridolin Marinus Knobel;Fridolin Marinus Knobel/0.jpeg;Fridolin Marinus Knobel/0_01.jpg;0.849787712097168
Fridolin Marinus Knobel;Fridolin Marinus Knobel/1.jpeg;Fridolin Marinus Knobel/1_01.jpg;0.8841696381568909
Friedrich Carl Andreas;Friedrich Carl Andreas/0.jpeg;Friedrich Carl Andreas/0_01.jpg;0.8621066212654114
Friedrich Carl Andreas;Friedrich Carl Andreas/1.jpeg;Friedrich Carl Andreas/1_01.jpg;0.8740197420120239
Friedrich Clemens Gerke;Friedrich Clemens Gerke/0.jpeg;Friedrich Clemens Gerke/0_01.jpg;0.8670876026153564
Friedrich Clemens Gerke;Friedrich Clemens Gerke/1.jpeg;Friedrich Clemens Gerke/1_01.jpg;0.8333248496055603
Friedrich Haase;Friedrich Haase/0.jpeg;Friedrich Haase/0_01.jpg;0.8694862723350525
Friedrich Haase;Friedrich Haase/1.jpeg;Friedrich Haase/1_01.jpg;0.8743016719818115
Friedrich Harkort;Friedrich Harkort/0.jpeg;Friedrich Harkort/0_01.jpg;0.8516215085983276
Friedrich Harkort;Friedrich Harkort/1.jpeg;Friedrich Harkort/1_01.jpg;0.8573712706565857
Friedrich Loeffler;Friedrich Loeffler/0.jpeg;Friedrich Loeffler/0_01.jpg;0.8097363114356995
Friedrich Loeffler;Friedrich Loeffler/1.jpeg;Friedrich Loeffler/1_01.jpg;0.854341447353363
Friedrich Michael Münzing;Friedrich Michael Münzing/0.jpeg;Friedrich Michael Münzing/0_01.jpg;0.8788686394691467
Friedrich Michael Münzing;Friedrich Michael Münzing/1.jpeg;Friedrich Michael Münzing/1_01.jpg;0.8543616533279419
Friedrich Schueler;Friedrich Schueler/0.jpeg;Friedrich Schueler/0_01.jpg;0.8827449679374695
Friedrich Schueler;Friedrich Schueler/1.jpeg;Friedrich Schueler/1_01.jpg;0.8896400332450867
Friedrich Wilhelm Hackländer;Friedrich Wilhelm Hackländer/0.jpeg;Friedrich Wilhelm Hackländer/0_01.jpg;0.8840835094451904
Friedrich Wilhelm Hackländer;Friedrich Wilhelm Hackländer/1.jpeg;Friedrich Wilhelm Hackländer/1_01.jpg;0.8523169159889221
Friedrich von Flotow;Friedrich von Flotow/0.jpeg;Friedrich von Flotow/0_01.jpg;0.8549594283103943
Friedrich von Flotow;Friedrich von Flotow/1.jpeg;Friedrich von Flotow/1_01.jpg;0.8540454506874084
Friedrich von Hurter;Friedrich von Hurter/0.jpeg;Friedrich von Hurter/0_01.jpg;0.8541500568389893
Friedrich von Hurter;Friedrich von Hurter/1.jpeg;Friedrich von Hurter/1_01.jpg;0.8773680329322815
Friedrich von Uechtritz;Friedrich von Uechtritz/0.jpeg;Friedrich von Uechtritz/0_01.jpg;0.8641774654388428
Friedrich von Uechtritz;Friedrich von Uechtritz/1.jpeg;Friedrich von Uechtritz/1_01.jpg;0.874760091304779
Frigyes Wenckheim;Frigyes Wenckheim/1.jpeg;Frigyes Wenckheim/1_01.jpg;0.8721482753753662
Frigyes Wenckheim;Frigyes Wenckheim/2.jpeg;Frigyes Wenckheim/2_05.jpg;0.8178910613059998
Frits Tartaud;Frits Tartaud/0.jpeg;Frits Tartaud/0_01.jpg;0.8722066283226013
Frits Tartaud;Frits Tartaud/1.jpeg;Frits Tartaud/1_01.jpg;0.836322546005249
Fyodor Bronnikov;Fyodor Bronnikov/0.jpeg;Fyodor Bronnikov/0_01.jpg;0.8282184600830078
Fyodor Bronnikov;Fyodor Bronnikov/1.jpeg;Fyodor Bronnikov/1_01.jpg;0.8296338319778442
Fyodor Bruni;Fyodor Bruni/0.jpeg;Fyodor Bruni/0_01.jpg;0.8864226937294006
Fyodor Bruni;Fyodor Bruni/1.jpeg;Fyodor Bruni/1_01.jpg;0.8786581158638
Fyodor Kamensky;Fyodor Kamensky/0.jpeg;Fyodor Kamensky/0_01.jpg;0.8501510620117188
Fyodor Kamensky;Fyodor Kamensky/1.jpeg;Fyodor Kamensky/1_01.jpg;0.812665581703186
Fyodor Vasilyev;Fyodor Vasilyev/0.jpeg;Fyodor Vasilyev/0_01.jpg;0.85543292760849
Fyodor Vasilyev;Fyodor Vasilyev/1.jpeg;Fyodor Vasilyev/1_01.jpg;0.8975086808204651
Félix Pyat;Félix Pyat/0.jpeg;Félix Pyat/0_01.jpg;0.8624342083930969
Félix Pyat;Félix Pyat/1.jpeg;Félix Pyat/1_01.jpg;0.8621076345443726
Félix Pyat;Félix Pyat/2.jpeg;Félix Pyat/2_01.jpg;0.8438374400138855
Félix Pyat;Félix Pyat/3.jpeg;Félix Pyat/3_01.jpg;0.8438583612442017
Félix-Auguste Duvert;Félix-Auguste Duvert/0.jpeg;Félix-Auguste Duvert/0_01.jpg;0.8532235622406006
Félix-Auguste Duvert;Félix-Auguste Duvert/1.jpeg;Félix-Auguste Duvert/1_01.jpg;0.8646717667579651
G. P. Rouffaer;G. P. Rouffaer/0.jpeg;G. P. Rouffaer/0_01.jpg;0.8301280736923218
G. P. Rouffaer;G. P. Rouffaer/1.jpeg;G. P. Rouffaer/1_01.jpg;0.8618860244750977
Gabino Tejado y Rodríguez;Gabino Tejado y Rodríguez/0.jpeg;Gabino Tejado y Rodríguez/0_01.jpg;0.8885993361473083
Gabino Tejado y Rodríguez;Gabino Tejado y Rodríguez/1.jpeg;Gabino Tejado y Rodríguez/1_01.jpg;0.8704965710639954
Gabriel Lamé;Gabriel Lamé/0.jpeg;Gabriel Lamé/0_01.jpg;0.8913454413414001
Gabriel Lamé;Gabriel Lamé/1.jpeg;Gabriel Lamé/1_01.jpg;0.8534830808639526
Gabriel Van El;Gabriel Van El/0.jpeg;Gabriel Van El/0_01.jpg;0.8059876561164856
Gabriel Van El;Gabriel Van El/1.jpeg;Gabriel Van El/1_01.jpg;0.7839910387992859
Gaston Serpette;Gaston Serpette/0.jpeg;Gaston Serpette/0_01.jpg;0.8924254179000854
Gaston Serpette;Gaston Serpette/1.jpeg;Gaston Serpette/1_01.jpg;0.8760862946510315
Gaurishankar Udayshankar;Gaurishankar Udayshankar/0.jpeg;Gaurishankar Udayshankar/0_01.jpg;0.8553745150566101
Gaurishankar Udayshankar;Gaurishankar Udayshankar/1.jpeg;Gaurishankar Udayshankar/1_01.jpg;0.8625952005386353
Gavriil Ivanov;Gavriil Ivanov/0.jpeg;Gavriil Ivanov/0_01.jpg;0.8881334662437439
Gavriil Ivanov;Gavriil Ivanov/1.jpeg;Gavriil Ivanov/1_01.jpg;0.8803222179412842
Gavriil Solntsev;Gavriil Solntsev/0.jpeg;Gavriil Solntsev/0_01.jpg;0.8811224102973938
Gavriil Solntsev;Gavriil Solntsev/1.jpeg;Gavriil Solntsev/1_01.jpg;0.8441952466964722
Georg Asp;Georg Asp/0.jpeg;Georg Asp/0_01.jpg;0.8511497974395752
Georg Asp;Georg Asp/1.jpeg;Georg Asp/1_01.jpg;0.8403595685958862
Georg Cohn;Georg Cohn/0.jpeg;Georg Cohn/0_01.jpg;0.831525981426239
Georg Cohn;Georg Cohn/1.jpeg;Georg Cohn/1_01.jpg;0.864083468914032
Georg Hans Emmo Wolfgang Hieronymus;Georg Hans Emmo Wolfgang Hieronymus/0.jpeg;Georg Hans Emmo Wolfgang Hieronymus/0_01.jpg;0.7373718619346619
Georg Hans Emmo Wolfgang Hieronymus;Georg Hans Emmo Wolfgang Hieronymus/1.jpeg;Georg Hans Emmo Wolfgang Hieronymus/1_03.jpg;0.8540024161338806
Georg Otto von Toggenburg-Sargans;Georg Otto von Toggenburg-Sargans/0.jpeg;Georg Otto von Toggenburg-Sargans/0_01.jpg;0.859017550945282
Georg Otto von Toggenburg-Sargans;Georg Otto von Toggenburg-Sargans/1.jpeg;Georg Otto von Toggenburg-Sargans/1_01.jpg;0.8315718173980713
Georg Ruge;Georg Ruge/0.jpeg;Georg Ruge/0_01.jpg;0.8131433725357056
Georg Ruge;Georg Ruge/1.jpeg;Georg Ruge/1_01.jpg;0.8693461418151855
Georg von Neumayer;Georg von Neumayer/0.jpeg;Georg von Neumayer/0_01.jpg;0.849751889705658
Georg von Neumayer;Georg von Neumayer/1.jpeg;Georg von Neumayer/1_01.jpg;0.8539193868637085
George Appo;George Appo/0.jpeg;George Appo/0_01.jpg;0.8996063470840454
George Appo;George Appo/1.jpeg;George Appo/1_01.jpg;0.8835609555244446
George Armstrong Custer;George Armstrong Custer/0.jpeg;George Armstrong Custer/0_01.jpg;0.8771090507507324
George Armstrong Custer;George Armstrong Custer/1.jpeg;George Armstrong Custer/1_01.jpg;0.8492534756660461
George Bent;George Bent/0.jpeg;George Bent/0_01.jpg;0.8678256273269653
George Bent;George Bent/1.jpeg;George Bent/1_01.jpg;0.8442177176475525
George Bonnor;George Bonnor/0.jpeg;George Bonnor/0_01.jpg;0.8655873537063599
